"","catch.date","person","species","PIT.tag","length","mass","age.class","sex","repro","air.temp","zscore.mass","zscore.length","zscore.max"
"922",2008-08-18,"TER","rattlesnake","45593C0161",NA,252,"adult","male",NA,"30.6",0.779555551290687,NA,0.779555551290687
"923",2008-08-19,"TER","rattlesnake","445C745512",NA,247,"adult","male",NA,"22.1",0.732909658894434,NA,0.732909658894434
"924",2008-08-19,"TER","rattlesnake","471E49026B",NA,133,"sub.adult","female","nongravid","19.7",0.330616687740127,NA,0.330616687740127
"925",2008-08-19,"TER","rattlesnake","472555417E",NA,184,"sub.adult","male",NA,"19.7",0.14517141470165,NA,0.14517141470165
"926",2008-08-19,"TER","rattlesnake","485F70022E",NA,315,"adult","male",NA,"22.4",1.36729379548347,NA,1.36729379548347
"927",2008-08-20,"CIK","rattlesnake","48433E192C",NA,192,"adult","female","nongravid","19.5",0.219804842535655,NA,0.219804842535655
"928",2008-08-21,"CIK, TER","rattlesnake","4579506371",NA,170,"adult","female","nongravid","24.6",0.0145629159921428,NA,0.0145629159921428
"929",2008-08-21,"CIK, TER","rattlesnake","456F102247",NA,253,"adult","male",NA,"24.6",0.788884729769937,NA,0.788884729769937
"930",2008-08-21,"CIK","rattlesnake","47017A3049",NA,324,"adult","male",NA,"",1.45125640179673,NA,1.45125640179673
"931",2008-08-21,"CIK","rattlesnake","4A1D751E33",NA,182,"adult","male",NA,"22.2",0.126513057743149,NA,0.126513057743149
"932",2008-08-25,"CIK","rattlesnake","433E525C64",NA,327,"adult","male",NA,"20.9",1.47924393723448,NA,1.47924393723448
"933",2008-08-25,"CIK","rattlesnake","45301E3706",NA,196,"adult","male",NA,"24.3",0.257121556452657,NA,0.257121556452657
"934",2008-08-25,"CIK","rattlesnake","485F024713",NA,189,"adult","female","nongravid","24.7",0.191817307097903,NA,0.191817307097903
"935",2008-08-28,"CIK","rattlesnake","4551486333",NA,201,"adult","male",NA,"20.9",0.303767448848909,NA,0.303767448848909
"936",2008-09-02,"Interpreter Staff","rattlesnake","452F616938",NA,329,"adult","male",NA,"",1.49790229419298,NA,1.49790229419298
"937",2008-09-02,"CIK","rattlesnake","485F024713",NA,234,"adult","female","nongravid","26",0.611630338664177,NA,0.611630338664177
"939",2008-09-04,"CIK","rattlesnake","430F5B2E26",NA,341,"adult","male",NA,"25.6",1.60985243594398,NA,1.60985243594398
"941",2008-09-08,"OMM, CIK","rattlesnake","471D161F5C",NA,122,"sub.adult","female","nongravid","23.9",0.433237651011883,NA,0.433237651011883
"942",2008-09-10,"CIK","rattlesnake","4723762068",NA,138,"juvenile","female","nongravid","27.2",0.283970795343874,NA,0.283970795343874
"943",2008-09-19,"CIK","rattlesnake","4578502655",NA,390,"adult",NA,NA,"30.3",2.06698218142726,NA,2.06698218142726
"944",2008-09-19,"CIK","rattlesnake","4725335B6F",58,190,"sub.adult","female","gravid","26.9",0.201146485577154,0.0675419303448636,0.201146485577154
"945",2009-05-07,"CIK","rattlesnake","472417332C",57,119,"sub.adult","female","gravid","",0.461225186449635,0.0125760628599953,0.461225186449635
"947",2009-05-13,"CIK, TER","rattlesnake","4578502655",81,380,"adult","male","nongravid","20.2",1.97369039663476,1.33175688249684,1.97369039663476
"948",2009-05-13,"CIK, TER","rattlesnake","445E 1B2963",65,221,"sub.adult","male","nongravid","20.2",0.49035101843392,0.452303002738942,0.49035101843392
"949",2009-05-17,"Interpreter Staff","rattlesnake","4578502655",NA,373,"adult","male",NA,"",1.90838614728,NA,1.90838614728
"950",2009-05-17,"CA, Interpreter Staff","rattlesnake","43602D1948",NA,273,"adult","male",NA,"",0.975468299354948,NA,0.975468299354948
"951",2009-05-18,"TER","rattlesnake","4462284360",NA,215,"adult","male",NA,"33.4",0.434375947558417,NA,0.434375947558417
"952",2009-05-20,"., CIK, TER","rattlesnake","4702136A1A",NA,111,"juvenile","male",NA,"24.2",0.535858614283639,NA,0.535858614283639
"953",2009-05-20,"CIK","rattlesnake","47022A3D28",NA,151,"juvenile","female","gravid","25.2",0.162691475113617,NA,0.162691475113617
"954",2009-05-22,"CIK","rattlesnake","433E525C64",NA,228,"adult","male",NA,"17.3",0.555655267788674,NA,0.555655267788674
"955",2009-05-24,"CIK","rattlesnake","471166481A",NA,95,"juvenile","female","nongravid","0",0.685125469951647,NA,0.685125469951647
"956",2009-05-25,"CIK","rattlesnake","486026452C",NA,200,"sub.adult","female","gravid","30.3",0.294438270369659,NA,0.294438270369659
"957",2009-05-26,"CIK","rattlesnake","4545061629",NA,106,"adult","female","nongravid","28.3",0.582504506679892,NA,0.582504506679892
"958",2009-05-26,"CIK","rattlesnake","4578502655",NA,376,"adult","male",NA,"20",1.93637368271775,NA,1.93637368271775
"959",2009-05-26,"CIK","rattlesnake","430F5B2E26",NA,302,"adult","male",NA,"27.6",1.24601447525321,NA,1.24601447525321
"960",2009-05-26,"CIK","rattlesnake","470F61034A",NA,184,"adult","female","nongravid","28.1",0.14517141470165,NA,0.14517141470165
"961",2009-05-26,"CIK","rattlesnake","471E58072A",54.5,109,"adult","female","nongravid","25.9",0.55451697124214,0.124838605852176,0.55451697124214
"966",2009-05-29,"CIK","rattlesnake","4579506371",NA,167,"adult","female","nongravid","0",0.0134246194456088,NA,0.0134246194456088
"967",2009-05-29,"CIK","rattlesnake","472C762437",NA,223,"adult","male",NA,"0",0.509009375392421,NA,0.509009375392421
"969",2009-05-30,"CG staff","rattlesnake","47232E750C",NA,238,"adult","male",NA,"0",0.648947052581179,NA,0.648947052581179
"970",2009-05-30,"","rattlesnake","4723730A01",NA,121,"sub.adult","female","nongravid","0",0.442566829491133,NA,0.442566829491133
"971",2009-05-30,"","rattlesnake","Neonate ",NA,11,"neonate",NA,NA,"0",1.46877646220869,NA,1.46877646220869
"973",2009-05-31,"CG staff","rattlesnake","Neonate ",NA,11,"neonate",NA,NA,"0",1.46877646220869,NA,1.46877646220869
"974",2009-06-01,"CIK","rattlesnake","430F79466A",NA,206,"adult","male",NA,"0",0.350413341245162,NA,0.350413341245162
"976",2009-06-02,"CIK","rattlesnake","445C7C2E10",NA,194,"adult","female",NA,"0",0.238463199494156,NA,0.238463199494156
"977",2009-06-02,"CG staff","rattlesnake","445D06042F",NA,321,"adult",NA,NA,"0",1.42326886635897,NA,1.42326886635897
"978",2009-06-02,"CG staff","rattlesnake","45563C3159",NA,376,"adult","male",NA,"0",1.93637368271775,NA,1.93637368271775
"979",2009-06-02,"CG staff","rattlesnake","456D2B0755",NA,127,"adult","female","nongravid","0",0.38659175861563,NA,0.38659175861563
"980",2009-06-02,"CG staff","rattlesnake","456F102247",NA,248,"adult","male",NA,"0",0.742238837373685,NA,0.742238837373685
"981",2009-06-02,"CG staff","rattlesnake","456F117D1F",NA,138,"adult","female",NA,"0",0.283970795343874,NA,0.283970795343874
"982",2009-06-02,"CG staff","rattlesnake","456F1C0D54",NA,224,"adult","male",NA,"0",0.518338553871672,NA,0.518338553871672
"983",2009-06-03,"CG staff","rattlesnake","452F536E29",NA,174,"adult","female",NA,"0",0.0518796299091449,NA,0.0518796299091449
"984",2009-06-03,"CG staff","rattlesnake","47113C3900",47.6,80,"sub.adult","male",NA,"0",0.825063147140405,0.504103091497767,0.825063147140405
"985",2009-06-03,"CG staff","rattlesnake","471D726D16",NA,127,"sub.adult","female","nongravid","0",0.38659175861563,NA,0.38659175861563
"987",2009-06-03,"CG staff","rattlesnake","485F5B1263",NA,165,"sub.adult","male",NA,"0",0.0320829764041099,NA,0.0320829764041099
"993",2009-06-04,"CIK","rattlesnake","433E06795F",NA,332,"adult","male",NA,"0",1.52588982963073,NA,1.52588982963073
"994",2009-06-04,"CIK WCD","rattlesnake","45300C153A",NA,113,"adult","female","nongravid","26.7",0.517200257325138,NA,0.517200257325138
"995",2009-06-04,"CG staff","rattlesnake","471E533547",NA,131,"adult","female","nongravid","0",0.349275044698628,NA,0.349275044698628
"996",2009-06-05,"CG staff","rattlesnake","470224306B",NA,227,"adult","male",NA,"0",0.546326089309423,NA,0.546326089309423
"997",2009-06-05,"CG staff","rattlesnake","472C596645",NA,106,"sub.adult","female","nongravid","0",0.582504506679892,NA,0.582504506679892
"1005",2009-06-08,"CG staff","rattlesnake","452F6B490B",NA,92,"sub.adult","female","nongravid","0",0.713113005389399,NA,0.713113005389399
"1006",2009-06-08,"CG staff","rattlesnake","456F102247",NA,237,"adult","male","nongravid","0",0.639617874101929,NA,0.639617874101929
"1007",2009-06-08,"CG staff","rattlesnake","47232E750C",NA,231,NA,NA,NA,"0",0.583642803226425,NA,0.583642803226425
"1008",2009-06-08,"CG staff","rattlesnake","47240D455A",NA,112,"adult","female","nongravid","0",0.526529435804388,NA,0.526529435804388
"1009",2009-06-08,"CG staff","rattlesnake","47253F2A13",NA,136,"sub.adult","male",NA,"0",0.302629152302375,NA,0.302629152302375
"1010",2009-06-08,"CG staff","rattlesnake","47254F7545",NA,96,"adult","female","nongravid","0",0.675796291472397,NA,0.675796291472397
"1011",2009-06-08,"GC staff","rattlesnake","472B631766",NA,117,"sub.adult","female",NA,"0",0.479883543408136,NA,0.479883543408136
"1012",2009-06-08,"CG staff","rattlesnake","Neonate",NA,13,"neonate",NA,NA,"0",1.45011810525019,NA,1.45011810525019
"1013",2009-06-09,"Janiter staff","rattlesnake","Neonate",NA,15,"neonate",NA,NA,"0",1.43145974829169,NA,1.43145974829169
"1014",2009-06-09,"CG staff","rattlesnake","Neonate",NA,12,"neonate",NA,"nongravid","0",1.45944728372944,NA,1.45944728372944
"1017",2009-06-10,"CG staff","rattlesnake","47113C3900",NA,76,"juvenile","male",NA,"0",0.862379861057407,NA,0.862379861057407
"1018",2009-06-10,"CG staff","rattlesnake","471145066F",NA,118,"adult","female","nongravid","0",0.470554364928885,NA,0.470554364928885
"1019",2009-06-10,"CG staff","rattlesnake","4.72E+33",55.7,113,"adult","female","nongravid","0",0.517200257325138,0.0588795648703334,0.517200257325138
"1020",2009-06-10,"WCD","rattlesnake","Neonate",NA,18,"neonate",NA,NA,"25",1.40347221285394,NA,1.40347221285394
"1021",2009-06-11,"WCD","rattlesnake","4725504166",60.7,159,"adult","female","nongravid","29.1",0.0880580472796131,0.215949772554008,0.215949772554008
"1022",2009-06-11,"CIK, WCD","rattlesnake","47240C6832",67.7,203,"adult","male",NA,"24.5",0.32242580580741,0.600710844948087,0.600710844948087
"1023",2009-06-12,"CG staff","rattlesnake","4724083A0D",62.2,197,"adult","male",NA,"0",0.266450734931907,0.298398573781311,0.298398573781311
"1026",2009-06-15,"WCD, CIK","rattlesnake","471D546718",46.9,71,"sub.adult","female","nongravid","24",0.90902575345366,0.542579198737175,0.90902575345366
"1027",2009-06-23,"JH","rattlesnake","446238055B",NA,287,"adult","male",NA,"",1.10607679806446,NA,1.10607679806446
"1028",2009-06-23,"JH","rattlesnake","464E792E50",NA,0,NA,NA,NA,"",1.57139742548045,NA,1.57139742548045
"1029",2009-06-23,"JH","rattlesnake","472378767D",NA,180,"adult","female",NA,"",0.107854700784648,NA,0.107854700784648
"1030",2009-06-23,"JH","rattlesnake","Neonate",33,NA,NA,NA,NA,"",NA,1.30660475677684,1.30660475677684
"1031",2009-06-27,"CG staff","rattlesnake","471D51131E",66.6,200,"adult","female","nongravid","0",0.294438270369659,0.540248390714731,0.540248390714731
"1033",2009-06-30,"CG staff","rattlesnake","4725621753",NA,205,"adult","male",NA,"0",0.341084162765912,NA,0.341084162765912
"1034",2009-06-30,"CG staff","rattlesnake","43133B161B",NA,214,"adult","female","nongravid","0",0.425046769079166,NA,0.425046769079166
"1035",2009-06-30,"GC staff","rattlesnake","472B6B3B6E",59.8,108,"sub.adult","female","nongravid","0",0.56384614972139,0.166480491817626,0.56384614972139
"1038",2009-07-03,"BS","rattlesnake","4711517863",42.3,77,"sub.adult","female","nongravid","",0.853050682578157,0.795422189167569,0.853050682578157
"1039",2009-07-04,"GC staff","rattlesnake","47241F5A64",59,164,"adult","female","nongravid","",0.0414121548833604,0.122507797829732,0.122507797829732
"1040",2009-07-06,"CG staff","rattlesnake","471E4F1E22",57.2,76,"adult","female","nongravid","",0.862379861057407,0.0235692363569691,0.862379861057407
"1041",2009-07-06,"CIK","rattlesnake","4A1D751E33",67.1,199,NA,"male",NA,"23.8",0.285109091890408,0.567731324457165,0.567731324457165
"1042",2009-07-06,"CG staff","rattlesnake","CO060709",28.9,14,"neonate",NA,NA,"",1.44078892677094,1.53196481346481,1.53196481346481
"1044",2009-07-07,"Interpreter Staff","rattlesnake","45310C3822",77,330,"adult","male",NA,"",1.50723147267223,1.11189341255736,1.50723147267223
"1045",2009-07-07,"BM","rattlesnake","457A10006E",61.9,164,"adult","female","nongravid","",0.0414121548833604,0.28190881353585,0.28190881353585
"1046",2009-07-07,"CIK","rattlesnake","47241F4C34",62.6,253,"adult","female","nongravid","",0.788884729769937,0.320384920775258,0.788884729769937
"1047",2009-07-08,"OMM","rattlesnake","430F5B2E26",78.6,282,"adult","male",NA,"",1.0594309056682,1.19983880053315,1.19983880053315
"1048",2009-07-08,"CIK","rattlesnake","433E525C64",72.9,NA,"adult","male",NA,"",NA,0.886533355869402,0.886533355869402
"1049",2009-07-08,"JSH","rattlesnake","43602B674F",61.7,169,"adult","female",NA,"",0.00523373751289226,0.270915640038877,0.270915640038877
"1050",2009-07-08,"OMM","rattlesnake","445E1B2963",67.8,226,"adult","male",NA,"",0.536996910830173,0.606207431696573,0.606207431696573
"1052",2009-07-08,"GC staff","rattlesnake","484C613B7B",66.6,212,"adult","male","nongravid","",0.406388412120665,0.540248390714731,0.540248390714731
"1053",NA,"","rattlesnake","452F591833",75.8,NA,"adult","male",NA,"",NA,1.04593437157552,1.04593437157552
"1054",2009-07-10,"CIK, ARB","rattlesnake","471D713229",68.4,252,"adult","male",NA,"23.2",0.779555551290687,0.639186952187495,0.779555551290687
"1055",2009-07-14,"GC staff","rattlesnake","433E06795F",74.4,277,"adult","male",NA,"",1.01278501327195,0.968982157096705,1.01278501327195
"1058",2009-07-15,"CG staff","rattlesnake","43602D1948",73.2,247,NA,"male",NA,"",0.732909658894434,0.903023116114862,0.903023116114862
"1060",2009-07-15,"CG staff","rattlesnake","47017A3049",72.8,297,NA,"male",NA,"",1.19936858285696,0.881036769120915,1.19936858285696
"1061",2009-07-16,"CIK, ARB, LMT","rattlesnake","452F591833",75.3,290,"adult","male",NA,"23.7",1.13406433350221,1.01845143783309,1.13406433350221
"1063",2009-07-22,"CIK, LMT","rattlesnake","457A10006E",NA,0,NA,NA,NA,"",1.57139742548045,NA,1.57139742548045
"1064",2009-07-22,"CG Staff","rattlesnake","4A1D385622",51,88,"juvenile","female","nongravid","",0.750429719306401,0.317219142049215,0.750429719306401
"1065",2009-07-23,"LMT","rattlesnake","452F616938",NA,0,"adult",NA,NA,"~24",1.57139742548045,NA,1.57139742548045
"1066",2009-07-23,"CIK, LMT","rattlesnake","45663C3516",NA,215,"adult","male","nongravid","24.8",0.434375947558417,NA,0.434375947558417
"1067",2009-07-24,"CIK, LMT","rattlesnake","46515F0E4C",NA,253,"adult","male",NA,"",0.788884729769937,NA,0.788884729769937
"1068",2009-07-24,"CIK, LMT","rattlesnake","47253F2A13",NA,176,"sub.adult","male",NA,"25.6",0.070537986867646,NA,0.070537986867646
"1069",2009-07-29,"CIK, LMT","rattlesnake","497E5F433C",NA,110,"juvenile","female","nongravid","32.3",0.545187792762889,NA,0.545187792762889
"1070",2009-07-29,"CIK, LMT","rattlesnake","4A1C6A5315",NA,112,"juvenile","male",NA,"34.6",0.526529435804388,NA,0.526529435804388
"1071",2009-07-30,"CIK, LMT, Jeff Rowell","rattlesnake","4532422759",NA,255,"adult","male",NA,"27.1",0.807543086728438,NA,0.807543086728438
"1072",2009-07-30,"GC staff","rattlesnake","4546521D6A",NA,216,"adult","male",NA,"",0.443705126037667,NA,0.443705126037667
"1073",2009-07-30,"CIK, LMT, Jeff Rowell","rattlesnake","470224306B",NA,279,"adult","male",NA,"27.1",1.03144337023045,NA,1.03144337023045
"1074",2009-07-30,"CIK, LMT, Jeff Rowell","rattlesnake","4A1C794906",NA,87,"juvenile","male",NA,"29",0.759758897785652,NA,0.759758897785652
"1075",2009-07-31,"CIK, LMT","rattlesnake","4A1D505F66",NA,141,NA,"female","nongravid","26.3",0.255983259906123,NA,0.255983259906123
"1076",2009-08-01,"CIK, LMT","rattlesnake","4A4E7A1A6D",NA,57,"juvenile","male",NA,"26.7",1.03963425216317,NA,1.03963425216317
"1077",2009-08-04,"LMT, Dan Robertson","rattlesnake","4A1E1D540A",NA,265,"adult","male",NA,"28.5",0.900834871520944,NA,0.900834871520944
"1078",2009-08-05,"CIK, LMT","rattlesnake","??",NA,0,NA,NA,NA,"",1.57139742548045,NA,1.57139742548045
"1079",2009-08-06,"CG Staff","rattlesnake","472378767D",NA,180,"adult","female","nongravid","",0.107854700784648,NA,0.107854700784648
"1080",2009-08-10,"GC staff","rattlesnake","4546521D6A",NA,232,"adult","male",NA,"",0.592971981705676,NA,0.592971981705676
"1081",2009-08-10,"CIK","rattlesnake","45773B206C",NA,162,"adult","female","gravid","27.9",0.0600705118418615,NA,0.0600705118418615
"1082",2009-08-10,"CIK","rattlesnake","4A24033226",NA,160,"adult","female","nongravid","24.2",0.0787288688003625,NA,0.0787288688003625
"1083",2009-08-11,"LMT","rattlesnake","445E1B2963",NA,0,NA,NA,NA,"",1.57139742548045,NA,1.57139742548045
"1084",2009-08-11,"CIK, LMT","rattlesnake","452F6B490B",NA,112,"sub.adult","female","nongravid","22",0.526529435804388,NA,0.526529435804388
"1085",2009-08-12,"LMT","rattlesnake","??? (see notes)",NA,0,NA,NA,NA,"",1.57139742548045,NA,1.57139742548045
"1086",2009-08-12,"LMT","rattlesnake","445E1B2963",NA,208,"adult","male",NA,"",0.369071698203663,NA,0.369071698203663
"1087",2009-08-13,"CIK, LMT","rattlesnake","4A4E221D3A",NA,133,"adult","female","nongravid","26.1",0.330616687740127,NA,0.330616687740127
"1088",2009-08-18,"CIK,LMT","rattlesnake","4A1D620870",NA,79,"juvenile","male",NA,"",0.834392325619656,NA,0.834392325619656
"1089",2009-08-19,"CIK, LMT","rattlesnake","47240C6832",NA,197,"adult","male",NA,"29.7",0.266450734931907,NA,0.266450734931907
"1090",2009-08-20,"CIK, LMT","rattlesnake","4A1D136042",NA,241,"adult","male",NA,"",0.676934588018931,NA,0.676934588018931
"1091",2009-08-20,"CIK, LMT","rattlesnake","4A4E270A51",NA,104,NA,"female","nongravid","27.3",0.601162863638393,NA,0.601162863638393
"1092",NA,"","rattlesnake","472378767D",NA,0,NA,NA,NA,"",1.57139742548045,NA,1.57139742548045
"1093",2009-08-25,"CG staff","rattlesnake","47017A3049",NA,279,"adult","male",NA,"",1.03144337023045,NA,1.03144337023045
"1094",2009-08-26,"CG staff","rattlesnake","43133B161B",NA,204,"adult","female","nongravid","",0.331754984286661,NA,0.331754984286661
"1095",2009-08-27,"LMT,BS","rattlesnake","4A4E7E363E",NA,136,"adult","female","nongravid","25.9",0.302629152302375,NA,0.302629152302375
"1096",2009-08-29,"LMT, CIK","rattlesnake","493A417314",NA,149,"adult","female","nongravid","27.5",0.181349832072118,NA,0.181349832072118
"1097",2009-09-25,"Spirit Ridge Staff","rattlesnake","Neonate",NA,21,"neonate",NA,NA,"",1.37548467741619,NA,1.37548467741619
"1098",2009-09-08,"CIK, ARB","rattlesnake","456F102247",NA,214,"adult","male",NA,"",0.425046769079166,NA,0.425046769079166
"1099",2009-09-08,"CIK, ARB","rattlesnake","471D5C445B",NA,356,"adult","male",NA,"",1.74979011313274,NA,1.74979011313274
"1101",2010-04-16,"OMM, ARB","rattlesnake","4A4F0B712C",NA,146,"adult","female","nongravid","21",0.20933736750987,NA,0.20933736750987
"1102",2010-04-20,"OMM, ARB","rattlesnake","4A4E3F5C43 Memphis",NA,213,"adult","male",NA,"29.8",0.415717590599916,NA,0.415717590599916
"1103",2010-04-20,"OMM, ARB","rattlesnake","4A25471B49 Denver",NA,312,"adult","male",NA,"29.2",1.33930626004572,NA,1.33930626004572
"1104",2010-04-22,"OMM, ARB","rattlesnake","4A4F5F6E18 Indiana",NA,258,"adult","male",NA,"22.5",0.83553062216619,NA,0.83553062216619
"1105",2010-04-23,"ARB, , JH","rattlesnake","445C745512",NA,244,"adult","male",NA,"21.3",0.704922123456682,NA,0.704922123456682
"1106",2010-04-23,"ARB, JH","rattlesnake","433E525C64",NA,268,"adult","male",NA,"21.8",0.928822406958695,NA,0.928822406958695
"1108",2010-04-30,"EVL ARB","rattlesnake","471D417308",NA,152,"adult","male",NA,"26.6",0.153362296634367,NA,0.153362296634367
"1109",2010-04-30,"ARB, EVM","rattlesnake","430F4A761F",NA,225,"adult","female","nongravid","22.8",0.527667732350922,NA,0.527667732350922
"1111",2010-05-06,"ARB, EVL","rattlesnake","43103F5053 Oka",NA,276,"adult","male",NA,"26.4",1.0034558347927,NA,1.0034558347927
"1112",2010-05-07,"EVL ARB","rattlesnake","456A29484F Boston",NA,217,"adult","male",NA,"21.3",0.453034304516918,NA,0.453034304516918
"1113",2010-05-12,"ARB, JH","rattlesnake","4578502655",NA,394,"adult","male",NA,"23.9",2.10429889534426,NA,2.10429889534426
"1114",2010-05-12,"EVL ARB","rattlesnake","456D5D4E38",NA,206,"adult","male",NA,"25",0.350413341245162,NA,0.350413341245162
"1116",2010-05-13,"ARB, EVL","rattlesnake","486236384C",NA,182,"adult","female","nongravid","31.7",0.126513057743149,NA,0.126513057743149
"1117",2010-05-13,"ARB, EVL","rattlesnake","4A4E102F6F",NA,151,"sub.adult","male",NA,"27.7",0.162691475113617,NA,0.162691475113617
