"","Date.Time","Year","Max.Temp.C","Min.Temp.C","Mean.Temp.C","Total.Precip.mm"
"2141","2010-11-11",2010,5.3,-2.5,1.4,0.2
"2142","2010-11-12",2010,9,-0.4,4.3,0
"2143","2010-11-13",2010,6.1,1.4,3.8,4
"2144","2010-11-14",2010,6.9,4.2,5.6,0.8
"2145","2010-11-15",2010,8.4,3.9,6.2,2
"2146","2010-11-16",2010,12.2,2.8,7.5,0.2
"2147","2010-11-17",2010,7.1,3.5,5.3,1.6
"2148","2010-11-18",2010,5.4,0.1,2.8,1.8
"2149","2010-11-19",2010,0.2,-2.3,-1.1,0.2
"2150","2010-11-20",2010,-1.8,-3.9,-2.9,0
"2151","2010-11-21",2010,-3.6,-6.7,-5.2,0
"2152","2010-11-22",2010,-5.5,-8.2,-6.9,0
"2153","2010-11-23",2010,-7,-13.2,-10.1,0
"2154","2010-11-24",2010,-8.8,-17.5,-13.2,0
"2155","2010-11-25",2010,-5.2,-9.1,-7.2,0
"2156","2010-11-26",2010,-1,-5.5,-3.3,0
"2157","2010-11-27",2010,2.9,-2.6,0.2,0
"2158","2010-11-28",2010,2.3,-6,-1.9,0
"2159","2010-11-29",2010,-2.7,-8.7,-5.7,0
"2160","2010-11-30",2010,1.3,-3,-0.9,0.4
"2161","2010-12-01",2010,1.9,-0.7,0.6,NA
"2162","2010-12-02",2010,0.7,-2.4,-0.9,NA
"2163","2010-12-03",2010,-1.2,-5,-3.1,NA
"2164","2010-12-04",2010,2.3,-6.8,-2.3,NA
"2165","2010-12-05",2010,-0.9,-10,-5.5,NA
"2166","2010-12-06",2010,0.8,-3.7,-1.5,NA
"2167","2010-12-07",2010,2.1,-0.2,1,NA
"2168","2010-12-08",2010,5.6,0.5,3.1,NA
"2169","2010-12-09",2010,4.5,2,3.3,NA
"2170","2010-12-10",2010,4.4,2,3.2,NA
"2171","2010-12-11",2010,3.2,0.3,1.8,NA
"2172","2010-12-12",2010,3.5,0.4,2,NA
"2173","2010-12-13",2010,4.2,1.9,3.1,NA
"2174","2010-12-14",2010,8.5,2.4,5.5,NA
"2175","2010-12-15",2010,4,-3.9,0.1,NA
"2176","2010-12-16",2010,0.6,-4.2,-1.8,NA
"2177","2010-12-17",2010,2.8,-4.9,-1.1,NA
"2178","2010-12-18",2010,-0.8,-6.2,-3.5,NA
"2179","2010-12-19",2010,0,-2.8,-1.4,NA
"2180","2010-12-20",2010,0.3,-4.2,-2,NA
"2181","2010-12-21",2010,0.7,-1.4,-0.4,NA
"2182","2010-12-22",2010,-0.5,-5.2,-2.9,NA
"2183","2010-12-23",2010,3,-1.9,0.6,NA
"2184","2010-12-24",2010,NA,NA,NA,NA
"2185","2010-12-25",2010,NA,NA,NA,NA
"2186","2010-12-26",2010,NA,NA,NA,NA
"2187","2010-12-27",2010,NA,NA,NA,NA
"2188","2010-12-28",2010,NA,NA,NA,NA
"2189","2010-12-29",2010,NA,NA,NA,NA
"2190","2010-12-30",2010,-0.7,-6.1,-3.4,NA
"2191","2010-12-31",2010,-5.1,-12.1,-8.6,NA
"2192","2011-01-01",2011,-7.2,-13.2,-10.2,NA
"2193","2011-01-02",2011,-4.3,-11.2,-7.8,NA
"2194","2011-01-03",2011,-5,-9.3,-7.2,NA
"2195","2011-01-04",2011,-3.1,-6.7,-4.9,NA
"2196","2011-01-05",2011,-1.6,-4.7,-3.2,NA
"2197","2011-01-06",2011,0.8,-2.3,-0.8,NA
"2198","2011-01-07",2011,2.7,-0.1,1.3,NA
"2199","2011-01-08",2011,2.3,-4.6,-1.2,NA
"2200","2011-01-09",2011,-1.3,-10.8,-6.1,NA
"2201","2011-01-10",2011,-3.6,-5.7,-4.7,NA
"2202","2011-01-11",2011,-3.2,-6.5,-4.9,NA
"2203","2011-01-12",2011,-1.8,-5.6,-3.7,NA
"2204","2011-01-13",2011,2.2,-3,-0.4,NA
"2205","2011-01-14",2011,9.6,0.7,5.2,NA
"2206","2011-01-15",2011,10,0.7,5.4,NA
"2207","2011-01-16",2011,7.1,1,4.1,NA
"2208","2011-01-17",2011,7,-0.1,3.5,NA
"2209","2011-01-18",2011,9.8,-2.6,3.6,NA
"2210","2011-01-19",2011,2.7,-6.6,-2,NA
"2211","2011-01-20",2011,2.6,-3.8,-0.6,NA
"2212","2011-01-21",2011,2.7,-3.8,-0.6,NA
"2213","2011-01-22",2011,7.3,-6.4,0.5,NA
"2214","2011-01-23",2011,7.3,-2.5,2.4,NA
"2215","2011-01-24",2011,5.1,-2.3,1.4,NA
"2216","2011-01-25",2011,3.9,1.3,2.6,NA
"2217","2011-01-26",2011,4.8,2.2,3.5,NA
"2218","2011-01-27",2011,5.7,2,3.9,NA
"2219","2011-01-28",2011,4.4,0.1,2.3,NA
"2220","2011-01-29",2011,3,0.6,1.8,NA
"2221","2011-01-30",2011,0.8,-4.5,-1.9,NA
"2222","2011-01-31",2011,-2.1,-10.1,-6.1,NA
"2223","2011-02-01",2011,-2.6,-13.2,-7.9,NA
"2224","2011-02-02",2011,0.5,-6.6,-3.1,NA
"2225","2011-02-03",2011,1.5,-4.1,-1.3,NA
"2226","2011-02-04",2011,3.5,-2.5,0.5,NA
"2227","2011-02-05",2011,9,-4,2.5,NA
"2228","2011-02-06",2011,3,-0.5,1.3,NA
"2229","2011-02-07",2011,5.6,1.2,3.4,NA
"2230","2011-02-08",2011,3.6,-3.2,0.2,NA
"2231","2011-02-09",2011,0,-9.3,-4.7,NA
"2232","2011-02-10",2011,3.6,-6.7,-1.6,NA
"2233","2011-02-11",2011,5.8,-4,0.9,NA
"2234","2011-02-12",2011,12.2,-2.3,5,NA
"2235","2011-02-13",2011,10.4,-1.2,4.6,NA
"2236","2011-02-14",2011,8.5,2.2,5.4,NA
"2237","2011-02-15",2011,8.5,2.8,5.7,NA
"2238","2011-02-16",2011,8.2,-0.8,3.7,NA
"2239","2011-02-17",2011,5.6,-2,1.8,NA
"2240","2011-02-18",2011,7.5,-3.2,2.2,NA
"2241","2011-02-19",2011,1.6,-3.7,-1.1,NA
"2242","2011-02-20",2011,2.6,-6.2,-1.8,NA
"2243","2011-02-21",2011,4.2,-9.4,-2.6,NA
"2244","2011-02-22",2011,3,-1.4,0.8,NA
"2245","2011-02-23",2011,-0.7,-4.5,-2.6,NA
"2246","2011-02-24",2011,-3.2,-7.7,-5.5,NA
"2247","2011-02-25",2011,-4.5,-11.6,-8.1,NA
"2248","2011-02-26",2011,-4.4,-11.6,-8,NA
"2249","2011-02-27",2011,-0.1,-7,-3.6,NA
"2250","2011-02-28",2011,6.7,-1.8,2.5,NA
"2251","2011-03-01",2011,2,-4,-1,0
"2252","2011-03-02",2011,8.8,-1.9,3.5,3
"2253","2011-03-03",2011,8.2,-2.6,2.8,0.2
"2254","2011-03-04",2011,6.4,-3.4,1.5,0
"2255","2011-03-05",2011,7.3,1,4.2,0.4
"2256","2011-03-06",2011,9.2,-1.9,3.7,0.2
"2257","2011-03-07",2011,8.7,-2.2,3.3,0
"2258","2011-03-08",2011,6.6,-3.4,1.6,0.4
"2259","2011-03-09",2011,8.1,1.7,4.9,2.6
"2260","2011-03-10",2011,12.2,3.1,7.7,5
"2261","2011-03-11",2011,10.4,-1.7,4.4,0
"2262","2011-03-12",2011,11.2,4.4,7.8,0
"2263","2011-03-13",2011,8,4.4,6.2,11.6
"2264","2011-03-14",2011,12.5,4.8,8.7,1.4
"2265","2011-03-15",2011,9.1,5.1,7.1,9.6
"2266","2011-03-16",2011,11.9,2.5,7.2,1.2
"2267","2011-03-17",2011,11.6,-0.1,5.8,0
"2268","2011-03-18",2011,11,1.8,6.4,0
"2269","2011-03-19",2011,9.2,-0.2,4.5,3.6
"2270","2011-03-20",2011,10.4,-3.5,3.5,0
"2271","2011-03-21",2011,12.1,4.5,8.3,0.8
"2272","2011-03-22",2011,12.2,2.6,7.4,0.8
"2273","2011-03-23",2011,12.2,-2.1,5.1,0
"2274","2011-03-24",2011,6.2,3.1,4.7,1.6
"2275","2011-03-25",2011,11.2,3.7,7.5,2.4
"2276","2011-03-26",2011,12.4,4.9,8.7,0
"2277","2011-03-27",2011,12.4,3.8,8.1,6.6
"2278","2011-03-28",2011,14.6,3.9,9.3,0
"2279","2011-03-29",2011,12.9,7.2,10.1,0
"2280","2011-03-30",2011,19.4,7.5,13.5,0
"2281","2011-03-31",2011,20.3,7.4,13.9,0
"2282","2011-04-01",2011,13.6,5.6,9.6,0.6
"2283","2011-04-02",2011,12.5,4.1,8.3,0
"2284","2011-04-03",2011,13.9,0.9,7.4,0
"2285","2011-04-04",2011,13.1,5.7,9.4,0
"2286","2011-04-05",2011,13.4,1.7,7.6,0
"2287","2011-04-06",2011,8.3,0.4,4.4,1.4
"2288","2011-04-07",2011,10.1,-0.5,4.8,0
"2289","2011-04-08",2011,16.1,-3,6.6,0.2
"2290","2011-04-09",2011,16.2,1.8,9,0
"2291","2011-04-10",2011,14.8,2.3,8.6,0
"2292","2011-04-11",2011,13.7,4,8.9,0
"2293","2011-04-12",2011,13.3,-3.2,5.1,0
"2294","2011-04-13",2011,11.5,0.2,5.9,0.2
"2295","2011-04-14",2011,13,3.5,8.3,0.2
"2296","2011-04-15",2011,13.8,-0.3,6.8,0.2
"2297","2011-04-16",2011,14.5,7.5,11,1
"2298","2011-04-17",2011,11.5,-1.2,5.2,0
"2299","2011-04-18",2011,12.3,-2.1,5.1,0
"2300","2011-04-19",2011,13.1,-3.3,4.9,0
"2301","2011-04-20",2011,12.6,-2.6,5,0
"2302","2011-04-21",2011,11.6,4.5,8.1,2
"2303","2011-04-22",2011,16.4,-0.8,7.8,0
"2304","2011-04-23",2011,17.4,-1.5,8,0
"2305","2011-04-24",2011,20.2,-0.8,9.7,0
"2306","2011-04-25",2011,15.4,3.4,9.4,5
"2307","2011-04-26",2011,17.2,6.8,12,0
"2308","2011-04-27",2011,15.7,1.2,8.5,0
"2309","2011-04-28",2011,12,4.5,8.3,2.6
"2310","2011-04-29",2011,15.4,3.4,9.4,0
"2311","2011-04-30",2011,18.1,4.3,11.2,0
"2312","2011-05-01",2011,19.4,-0.5,9.5,0
"2313","2011-05-02",2011,15.3,5.8,10.6,3.2
"2314","2011-05-03",2011,17,1,9,0.2
"2315","2011-05-04",2011,19.3,0.5,9.9,0
"2316","2011-05-05",2011,20.2,10.3,15.3,0
"2317","2011-05-06",2011,19.5,8.4,14,0
"2318","2011-05-07",2011,15.3,8.5,11.9,8.8
"2319","2011-05-08",2011,18,6.9,12.5,0.8
"2320","2011-05-09",2011,23.4,7.8,15.6,0
"2321","2011-05-10",2011,24.5,9.4,17,0
"2322","2011-05-11",2011,23.1,13,18.1,0.8
"2323","2011-05-12",2011,18.3,9.1,13.7,5.6
"2324","2011-05-13",2011,20.9,3.3,12.1,0
"2325","2011-05-14",2011,19,11.7,15.4,0
"2326","2011-05-15",2011,19.3,10.3,14.8,1.6
"2327","2011-05-16",2011,14.1,10.1,12.1,11.2
"2328","2011-05-17",2011,19.5,3.9,11.7,0
"2329","2011-05-18",2011,23.6,6.2,14.9,0
"2330","2011-05-19",2011,25.7,9.4,17.6,0
"2331","2011-05-20",2011,27.5,7.3,17.4,0
"2332","2011-05-21",2011,22.3,11.4,16.9,0.2
"2333","2011-05-22",2011,20.1,11.8,16,5.4
"2334","2011-05-23",2011,22.9,12.1,17.5,0
"2335","2011-05-24",2011,22.2,14.3,18.3,0
"2336","2011-05-25",2011,18.2,13.4,15.8,1.8
"2337","2011-05-26",2011,14.2,9.2,11.7,12.8
"2338","2011-05-27",2011,18.6,4,11.3,5.6
"2339","2011-05-28",2011,17.4,8.8,13.1,2.6
"2340","2011-05-29",2011,22.8,8.4,15.6,0.2
"2341","2011-05-30",2011,22.6,6.1,14.4,0
"2342","2011-05-31",2011,16.4,8,12.2,4.8
"2343","2011-06-01",2011,19.7,8.1,13.9,1.4
"2344","2011-06-02",2011,22.3,11.4,16.9,0.6
"2345","2011-06-03",2011,23.8,9.9,16.9,0
"2346","2011-06-04",2011,25.8,9.7,17.8,0
"2347","2011-06-05",2011,28.1,8.5,18.3,0
"2348","2011-06-06",2011,29.8,10.4,20.1,0
"2349","2011-06-07",2011,NA,14.9,NA,NA
"2350","2011-06-08",2011,16.4,11,13.7,0.6
"2351","2011-06-09",2011,22.7,10.7,16.7,0.2
"2352","2011-06-10",2011,21.2,15.7,18.5,0
"2353","2011-06-11",2011,24.6,14.4,19.5,0
"2354","2011-06-12",2011,24.9,12,18.5,0
"2355","2011-06-13",2011,23.6,14.4,19,2.2
"2356","2011-06-14",2011,24.4,7.7,16.1,0
"2357","2011-06-15",2011,17.5,10.8,14.2,0
"2358","2011-06-16",2011,18.9,8.2,13.6,0
"2359","2011-06-17",2011,23.3,10.3,16.8,0
"2360","2011-06-18",2011,19.6,12.4,16,0
"2361","2011-06-19",2011,26.2,11,18.6,0
"2362","2011-06-20",2011,26.7,13.2,20,0
"2363","2011-06-21",2011,28,14.3,21.2,0
"2364","2011-06-22",2011,29.9,9.9,19.9,0
"2365","2011-06-23",2011,24.8,15.6,20.2,0
"2366","2011-06-24",2011,21.5,8.2,14.9,1.2
"2367","2011-06-25",2011,20.6,5.9,13.3,0
"2368","2011-06-26",2011,26.8,6.4,16.6,0
"2369","2011-06-27",2011,27.2,11.8,19.5,0
"2370","2011-06-28",2011,29.6,14.2,21.9,0
"2371","2011-06-29",2011,27.9,15.6,21.8,0
"2372","2011-06-30",2011,23.6,12.4,18,0
"2373","2011-07-01",2011,25.5,10.6,18.1,0
"2374","2011-07-02",2011,30,9.9,20,0
"2375","2011-07-03",2011,29.9,16.1,23,0
"2376","2011-07-04",2011,29.6,13.1,21.4,0
"2377","2011-07-05",2011,32.8,10.4,21.6,0
"2378","2011-07-06",2011,34.4,13.6,24,0
"2379","2011-07-07",2011,NA,16.9,NA,NA
"2380","2011-07-08",2011,NA,NA,NA,NA
"2381","2011-07-09",2011,26.8,10.5,18.7,0
"2382","2011-07-10",2011,28.5,13.1,20.8,0
"2383","2011-07-11",2011,29.6,12.6,21.1,0
"2384","2011-07-12",2011,24.4,18.9,21.7,0
"2385","2011-07-13",2011,27.1,14.1,20.6,0.2
"2386","2011-07-14",2011,21.9,11.7,16.8,0.4
"2387","2011-07-15",2011,27.4,10.5,19,0
"2388","2011-07-16",2011,25,13,19,1
"2389","2011-07-17",2011,29,13.6,21.3,0.2
"2390","2011-07-18",2011,30.8,17.7,24.3,1.8
"2391","2011-07-19",2011,21.9,15.3,18.6,4
"2392","2011-07-20",2011,27,12,19.5,0
"2393","2011-07-21",2011,26.3,16.4,21.4,0.2
"2394","2011-07-22",2011,24.2,10.5,17.4,0.6
"2395","2011-07-23",2011,28.2,12,20.1,0
"2396","2011-07-24",2011,33.3,10.5,21.9,0
"2397","2011-07-25",2011,23.5,13.1,18.3,8.4
"2398","2011-07-26",2011,26.4,13.2,19.8,2.4
"2399","2011-07-27",2011,29.2,13.5,21.4,0
"2400","2011-07-28",2011,30.7,12.6,21.7,NA
"2401","2011-07-29",2011,30,17.1,23.6,0
"2402","2011-07-30",2011,32.9,12.5,22.7,0
"2403","2011-07-31",2011,32,13.8,22.9,0
"2404","2011-08-01",2011,30.3,15.7,23,0
"2405","2011-08-02",2011,29.8,10.9,20.4,0.2
"2406","2011-08-03",2011,31.9,12.6,22.3,0
"2407","2011-08-04",2011,34.4,13.4,23.9,0
"2408","2011-08-05",2011,33.1,18.9,26,0
"2409","2011-08-06",2011,32.1,20.1,26.1,0
"2410","2011-08-07",2011,33.5,17.9,25.7,0
"2411","2011-08-08",2011,33.3,14.6,24,0
"2412","2011-08-09",2011,32.4,14.1,23.3,0.4
"2413","2011-08-10",2011,29.9,16.8,23.4,0.2
"2414","2011-08-11",2011,31.1,16.9,24,0
"2415","2011-08-12",2011,31.8,13.7,22.8,0
"2416","2011-08-13",2011,32.9,12.3,22.6,0
"2417","2011-08-14",2011,28.7,16.3,22.5,0
"2418","2011-08-15",2011,27.2,17.2,22.2,0.4
"2419","2011-08-16",2011,28.4,11.7,20.1,0
"2420","2011-08-17",2011,31.4,9.6,20.5,0.2
"2421","2011-08-18",2011,28.1,14.3,21.2,0
"2422","2011-08-19",2011,30.8,12,21.4,0
"2423","2011-08-20",2011,33.4,11,22.2,NA
"2424","2011-08-21",2011,35.1,12.4,23.8,0.2
"2425","2011-08-22",2011,28.1,13,20.6,0
"2426","2011-08-23",2011,31.1,14.2,22.7,0.2
"2427","2011-08-24",2011,33.6,13.3,23.5,0
"2428","2011-08-25",2011,33.9,17.7,25.8,0
"2429","2011-08-26",2011,35.1,16.7,25.9,0
"2430","2011-08-27",2011,35.2,13,24.1,0.2
"2431","2011-08-28",2011,32.4,12.8,22.6,0
"2432","2011-08-29",2011,33.6,12.1,22.9,0.2
"2433","2011-08-30",2011,26.5,19.3,22.9,0.4
"2434","2011-08-31",2011,24.8,15.5,20.2,0
"2435","2011-09-01",2011,23.7,7.5,15.6,0
"2436","2011-09-02",2011,24.4,13.2,18.8,0
"2437","2011-09-03",2011,26.5,8.7,17.6,0
"2438","2011-09-04",2011,29.5,6.1,17.8,0.2
"2439","2011-09-05",2011,32.7,8,20.4,0.4
"2440","2011-09-06",2011,NA,9.3,NA,NA
"2441","2011-09-07",2011,NA,NA,NA,NA
"2442","2011-09-08",2011,32.5,9.5,21,0
"2443","2011-09-09",2011,31.9,11.5,21.7,0
"2444","2011-09-10",2011,31.7,11,21.4,0
"2445","2011-09-11",2011,33.3,11.2,22.3,0
"2446","2011-09-12",2011,32.9,11.6,22.3,0.2
"2447","2011-09-13",2011,29.2,12.3,20.8,0
"2448","2011-09-14",2011,30.7,10.8,20.8,0.2
"2449","2011-09-15",2011,24.8,10.8,17.8,0
"2450","2011-09-16",2011,22.2,7.6,14.9,0
"2451","2011-09-17",2011,21.8,9.4,15.6,0
"2452","2011-09-18",2011,24.5,14.8,19.7,0
"2453","2011-09-19",2011,22.9,9.3,16.1,0
"2454","2011-09-20",2011,24.6,5.6,15.1,0
"2455","2011-09-21",2011,26,8.8,17.4,0
"2456","2011-09-22",2011,26.2,15.8,21,0
"2457","2011-09-23",2011,31,16.5,23.8,0
"2458","2011-09-24",2011,32.5,12.4,22.5,0.2
"2459","2011-09-25",2011,23.9,12.5,18.2,0.4
"2460","2011-09-26",2011,17.8,8.5,13.2,3.2
"2461","2011-09-27",2011,23,12.8,17.9,0.2
"2462","2011-09-28",2011,21.1,4.5,12.8,0
"2463","2011-09-29",2011,22.9,3,13,0
"2464","2011-09-30",2011,25.7,8.4,17.1,0
"2465","2011-10-01",2011,17,9.5,13.3,1
"2466","2011-10-02",2011,19.9,11.6,15.8,0.2
"2467","2011-10-03",2011,15.4,12.3,13.9,2
"2468","2011-10-04",2011,16.2,7.6,11.9,5.4
"2469","2011-10-05",2011,12.6,8.7,10.7,5.8
"2470","2011-10-06",2011,18.5,9.3,13.9,0
"2471","2011-10-07",2011,17.5,5.8,11.7,0
"2472","2011-10-08",2011,18.3,3.1,10.7,0
"2473","2011-10-09",2011,18,7.8,12.9,0
"2474","2011-10-10",2011,14.3,10.6,12.5,2.6
"2475","2011-10-11",2011,19.2,11.7,15.5,0
"2476","2011-10-12",2011,15.5,5.7,10.6,0
"2477","2011-10-13",2011,16.5,1.8,9.2,0
"2478","2011-10-14",2011,13,4.4,8.7,0
"2479","2011-10-15",2011,15.7,1.1,8.4,0.2
"2480","2011-10-16",2011,15.7,1.9,8.8,0
"2481","2011-10-17",2011,17,2.2,9.6,0.2
"2482","2011-10-18",2011,18.5,2.3,10.4,0.2
"2483","2011-10-19",2011,17.6,4,10.8,0
"2484","2011-10-20",2011,16.7,6.1,11.4,0
"2485","2011-10-21",2011,16.7,3.2,10,0.2
"2486","2011-10-22",2011,17.4,5.4,11.4,0.4
"2487","2011-10-23",2011,14,1.3,7.7,0.2
"2488","2011-10-24",2011,13.9,-0.2,6.9,0.2
"2489","2011-10-25",2011,13.7,-2.3,5.7,0
"2490","2011-10-26",2011,9,-2.5,3.3,0
"2491","2011-10-27",2011,11.4,-3.8,3.8,0
"2492","2011-10-28",2011,11.1,3.6,7.4,0
"2493","2011-10-29",2011,12.1,-1.4,5.4,0
"2494","2011-10-30",2011,14.5,0.7,7.6,0
"2495","2011-10-31",2011,13.3,0.5,6.9,0
"2496","2011-11-01",2011,11.3,-3,4.2,0
"2497","2011-11-02",2011,9.7,3.1,6.4,0
"2498","2011-11-03",2011,10.9,-2.3,4.3,0
"2499","2011-11-04",2011,9.8,-3.2,3.3,0
"2500","2011-11-05",2011,5.9,-6.5,-0.3,0
"2501","2011-11-06",2011,5.1,-7.2,-1.1,0
"2502","2011-11-07",2011,2.8,-6.8,-2,0
"2503","2011-11-08",2011,6.4,-1.5,2.5,0
"2504","2011-11-09",2011,9.4,0.9,5.2,0
"2505","2011-11-10",2011,8.3,0.3,4.3,0
"2506","2011-11-11",2011,7.5,1.5,4.5,1
"2507","2011-11-12",2011,6.8,2.5,4.7,2.6
"2508","2011-11-13",2011,7.6,-0.9,3.4,0.2
"2509","2011-11-14",2011,3.5,-1.7,0.9,1.2
"2510","2011-11-15",2011,4.3,-6.4,-1.1,0
"2511","2011-11-16",2011,0.6,-8.3,-3.9,0
"2512","2011-11-17",2011,4.6,-0.9,1.9,0.4
"2513","2011-11-18",2011,1.4,0.1,0.8,5
"2514","2011-11-19",2011,0.4,-4.9,-2.3,0
"2515","2011-11-20",2011,-1.5,-4.2,-2.9,0
"2516","2011-11-21",2011,1.6,-2.8,-0.6,1.6
"2517","2011-11-22",2011,9.1,-0.1,4.5,4.6
"2518","2011-11-23",2011,13.8,4.7,9.3,0.2
"2519","2011-11-24",2011,5.4,-2.7,1.4,1
"2520","2011-11-25",2011,9.1,-0.5,4.3,0
"2521","2011-11-26",2011,7.3,2.5,4.9,0
"2522","2011-11-27",2011,9.1,-0.9,4.1,0.2
"2523","2011-11-28",2011,5.6,-3.9,0.9,0
"2524","2011-11-29",2011,5.3,1.5,3.4,0.6
"2525","2011-11-30",2011,9.8,0.3,5.1,0.2
"2526","2011-12-01",2011,3.9,-6.5,-1.3,NA
"2527","2011-12-02",2011,8.3,-5.7,1.3,NA
"2528","2011-12-03",2011,4.3,-3.8,0.3,NA
"2529","2011-12-04",2011,9,-5.3,1.9,NA
"2530","2011-12-05",2011,1.4,-6.6,-2.6,NA
"2531","2011-12-06",2011,3.5,-6.3,-1.4,NA
"2532","2011-12-07",2011,3.7,-7.3,-1.8,NA
"2533","2011-12-08",2011,1.3,-7,-2.9,NA
"2534","2011-12-09",2011,0.6,-6.9,-3.2,NA
"2535","2011-12-10",2011,-2.4,-5,-3.7,NA
"2536","2011-12-11",2011,5.5,-3.4,1.1,NA
"2537","2011-12-12",2011,3.4,-7.7,-2.2,NA
"2538","2011-12-13",2011,-1.9,-8.8,-5.4,NA
"2539","2011-12-14",2011,-0.2,-2.5,-1.4,NA
"2540","2011-12-15",2011,0.6,-2.5,-1,NA
"2541","2011-12-16",2011,0.9,-1,-0.1,NA
"2542","2011-12-17",2011,2.7,-0.4,1.2,NA
"2543","2011-12-18",2011,7.4,-1.4,3,NA
"2544","2011-12-19",2011,1.2,-5.5,-2.2,NA
"2545","2011-12-20",2011,0.8,-3.8,-1.5,NA
"2546","2011-12-21",2011,5.6,-7.1,-0.8,NA
"2547","2011-12-22",2011,-0.5,-8.9,-4.7,NA
"2548","2011-12-23",2011,1.8,-2.6,-0.4,NA
"2549","2011-12-24",2011,1.3,-1.8,-0.3,NA
"2550","2011-12-25",2011,4.6,-0.7,2,NA
"2551","2011-12-26",2011,2.8,-5.5,-1.4,NA
"2552","2011-12-27",2011,3.7,1.5,2.6,NA
"2553","2011-12-28",2011,10.3,1.8,6.1,NA
"2554","2011-12-29",2011,9.5,0.9,5.2,NA
"2555","2011-12-30",2011,8.7,0,4.4,NA
"2556","2011-12-31",2011,5.3,-3.9,0.7,NA
"2557","2012-01-01",2012,3.2,-2.9,0.2,NA
"2558","2012-01-02",2012,3.3,-1.5,0.9,NA
"2559","2012-01-03",2012,3.9,-0.1,1.9,NA
"2560","2012-01-04",2012,8.3,2.2,5.3,NA
"2561","2012-01-05",2012,10.5,-2.3,4.1,NA
"2562","2012-01-06",2012,4.5,-4.7,-0.1,NA
"2563","2012-01-07",2012,1.1,-6.8,-2.9,NA
"2564","2012-01-08",2012,3.9,-0.5,1.7,NA
"2565","2012-01-09",2012,4.1,1.5,2.8,NA
"2566","2012-01-10",2012,4.7,-1.3,1.7,NA
"2567","2012-01-11",2012,-1.1,-9.4,-5.3,NA
"2568","2012-01-12",2012,-2.3,-10.7,-6.5,NA
"2569","2012-01-13",2012,-0.8,-7.8,-4.3,NA
"2570","2012-01-14",2012,-1.7,-4.6,-3.2,NA
"2571","2012-01-15",2012,-2.4,-10.5,-6.5,NA
"2572","2012-01-16",2012,-3,-12.6,-7.8,NA
"2573","2012-01-17",2012,-5.3,-11.4,-8.4,NA
"2574","2012-01-18",2012,-11.3,-14.4,-12.9,NA
"2575","2012-01-19",2012,-10.6,-15.4,-13,NA
"2576","2012-01-20",2012,-8.5,-13.3,-10.9,NA
"2577","2012-01-21",2012,1.2,-8.9,-3.9,NA
"2578","2012-01-22",2012,1,-11.8,-5.4,NA
"2579","2012-01-23",2012,2.6,-3.3,-0.4,NA
"2580","2012-01-24",2012,2,-4.3,-1.2,NA
"2581","2012-01-25",2012,7.1,-4.6,1.3,NA
"2582","2012-01-26",2012,7.4,-5.6,0.9,NA
"2583","2012-01-27",2012,-0.5,-10.9,-5.7,NA
"2584","2012-01-28",2012,1.3,-6.7,-2.7,NA
"2585","2012-01-29",2012,6.5,0.3,3.4,NA
"2586","2012-01-30",2012,6.3,-1.5,2.4,NA
"2587","2012-01-31",2012,6.2,-4.1,1.1,NA
"2588","2012-02-01",2012,5.5,-1.9,1.8,NA
"2589","2012-02-02",2012,3.5,-4.7,-0.6,NA
"2590","2012-02-03",2012,4,-6.8,-1.4,NA
"2591","2012-02-04",2012,2.4,-8.2,-2.9,NA
"2592","2012-02-05",2012,-1.3,-5.1,-3.2,NA
"2593","2012-02-06",2012,0.9,-4.8,-2,NA
"2594","2012-02-07",2012,1.1,-6.7,-2.8,NA
"2595","2012-02-08",2012,0.6,-6,-2.7,NA
"2596","2012-02-09",2012,4.5,0,2.3,NA
"2597","2012-02-10",2012,3.8,1,2.4,NA
"2598","2012-02-11",2012,6.6,1.2,3.9,NA
"2599","2012-02-12",2012,5.5,2.2,3.9,NA
"2600","2012-02-13",2012,9.3,-0.3,4.5,NA
"2601","2012-02-14",2012,4.9,-5,-0.1,NA
"2602","2012-02-15",2012,6.1,-6.4,-0.2,NA
"2603","2012-02-16",2012,2.6,-4.5,-1,NA
"2604","2012-02-17",2012,4.2,0.7,2.5,NA
"2605","2012-02-18",2012,5.9,0.8,3.4,NA
"2606","2012-02-19",2012,4.4,-1.3,1.6,NA
"2607","2012-02-20",2012,6.6,-1.2,2.7,NA
"2608","2012-02-21",2012,4.2,0.9,2.6,NA
"2609","2012-02-22",2012,11.7,-0.5,5.6,NA
"2610","2012-02-23",2012,8.7,-1.6,3.6,NA
"2611","2012-02-24",2012,5.2,-0.8,2.2,NA
"2612","2012-02-25",2012,7,1.6,4.3,NA
"2613","2012-02-26",2012,5.2,-3,1.1,NA
"2614","2012-02-27",2012,1.5,-8.8,-3.7,NA
"2615","2012-02-28",2012,3.2,-8.4,-2.6,NA
"2616","2012-02-29",2012,2.9,-1.4,0.8,NA
"2617","2012-03-01",2012,6,-3.6,1.2,NA
"2618","2012-03-02",2012,6.3,-4.6,0.9,0
"2619","2012-03-03",2012,NA,0.9,NA,NA
"2620","2012-03-04",2012,NA,NA,NA,NA
"2621","2012-03-05",2012,NA,NA,NA,NA
