PIT TAG,DATE,Time,RESEARCHER,RECAP,SPECIES,WEATHER,CLOUD COV,AIR TEMP,GROUND TEMP,DET,BEHAVIOUR,MACRO HAB,MICRO HAB,LOCATION,Easting,Northing,DEN,PILLOW,SVL,S+B,BAG,MASS,SEX,AGE CLASS,REPRO,DIST BUI,DIST RD,DIR BUI,DIR RD,RELOC,REL TIME,REL DAY,REL LOC,DAY CAP,RATTLE,COMMENTS,"ELEVATION, M"
982126057821662,07-13-2019,9:59,"NGE, KGH",NO,RATTLE,SUNNY/CLOUDY,70%,26.3,25.8,SIGHT,COILED,TALUS,UNDER ROCK,COMMUNAL SHED SITE OR ROOKERY 30M W FROM DEN 6,323083,5435261,NA,1C ,79.2,485,110,375,F,ADULT,GRAVID,>150,>150,SW,SW,NO,10:45,07-13-2019,SAME AS CAPTURE,0,7 BROKEN,4 OVA DETECTED,
982126057821666,07-13-2019,9:59,"NGE, KGH",NO,RATTLE,SUNNY/CLOUDY,70%,26.3,25.8,SOUND,MOVING,TALUS,NEXT TO ROCK,COMMUNAL SHED SITE OR ROOKERY 30M W FROM DEN 6,323083,5435261,NA,1F,74.4,433,106,379,F,ADULT,GRAVID,>150,>150,SW,SW,NO,10:45,07-13-2019,SAME AS CAPTURE,0,7 BROKEN,3 OVA DETECTED,WAY POINT 208
982126057821703,07-13-2019,11:56,"NGE, KGH",NO,RATTLE,SUNNY,70%,31.3,29.9,SIGHT,COILED,TALUS,UNDER ROCK,COMMUNAL ROOKERY/SHED SITE,323071,5435276,NA,1C ,75.55,490,110,380,F,ADULT,GRAVID,>150,>150,SW,SW,NO,12:40,07-13-2019,SAME AS CAPTURE,0,9+B,"3 OVA DETECTED, WAYPOINT 209",
989001006782056,07-13-2019,12:33,"NGE, KGH",YES,RATTLE,SUNNY,60%,31.3,29.9,SIGH,COILED,TALUS,UNDER ROCK,COMMUNAL SHED SITE OR ROOKERY 30M W FROM DEN 6,323071,5435276,NA,1C ,58.4,305,110,195,F,ADULT,GRAVID,>150,>150,SW,SW,NO,12:42,07-13-2019,SAME AS CAPTURE,0,"7+B, 3 SHEDS SINCE 2017",,
989001005710865,07-14-2019,17:51,"NGE, KGH",YES,RATTLE,SUNNY,30%,29.3,29.1,SIGHT,COILED,GOLF COURSE,UNDER ANTELOPE BRUSH NEXT TO FAREWAY,,322514,5434984,NA,GREY PILLOW,65.05,321,113,208,M,ADULT,NA,50,50,SE,SE,YES,18:02,07-14-2019,15M N OF FAREWAY,0,8+B 5 SHEDS SINCE 2016,FOOD IN BELLY,
989001005040833,07-14-2019,17:15,"NGE, KGH",YES,RATTLE,SUNNY,30%,31.6,36.9,SOUND,COILED,GOLF COURSE,UNDER ANTELOPE BRUSH,,322670,5434933,NA,22,68.3,359,110,249,M,ADULT,NA,30,30,S,S,YES,17:30,07-14-2019,15M W OF FAREWAY,0,"5 BROKEN, 4 SHEDS SINCE BABY BLUE (2018)",,
989001006782048,07-15-2019,14:55,"NGE, KGH, SEB",YES,RATTLE,SUNNY/CLOUDY,80%,30.5,33.7,SIGHT,COILED,GRASSLAND/OPEN FOREST,NEXT TO BRIDGE,PINE BRIDGE CLOSE TO NKMIP,322152,5435052,NA,1B ,63.9,364,110,254,M,ADULT,NA,30,30,S,S,NO,15:07,07-15-2019,SAME AS CAPTURE,0,6 BROKEN,FOOD AND POOP IN BELLY,
0A1367756F,07-15-2019,9:10,"NGE, KGH, SEB",YES,RATTLE,CLOUDY,100%,24.5,25.4,SOUND,MOVING,GRASSLAND/OPEN FOREST,NEXT TO BRIDGE,AT END OF PINE BRIDGE NEAR CENTRE,322138,5435059,NA,NA,66.35,NA,NA,255,M,ADULT,NA,40,40,S,S,NO,9:16,07-15-2019,SAME AS CAPTURE,0,"9+B, 1 SHED SINCE BLACK PAINT",,
989001006650743,07-15-2019,9:26,"NGE, KGH, SEB",YES,RATTLE,CLOUDY,100%,23.7,25.9,SOUND,MOVING,TALUS,NEXT TO ROCK,ROCK PILE BELOW RC DEN,322306,5435280,NA,1B ,64.35,291,110,181,M,ADULT,NA,>100,>100,SW,SW,NO,9:34,07-15-2019,SAME AS CAPTURE,0,"6+B, 3 SHEDS SINCE 2017",RECENT SHED NEARBY,
989001006112864,07-15-2019,10:27,"NGE, KGH, SEB",YES,RATTLE,CLOUDY,100%,24.2,27.1,SIGHT,COILED,TALUS/ROCK OUTCROP,UNDER SAGEBRUSH,10M DOWNSLOPE RC DEN ,322470,5435551,RC DEN,53,60.7,353,122,231,F,ADULT,GRAVID,>150,>150,SW,SW,NO,10:40,07-15-2019,SAME AS CAPTURE,0,"6+BROKEN, 2 SINCE 2019 CAPTURE, LUNA",,
989002009506552,07-15-2019,9:55,"NGE, KGH, SEB",YES,RATTLE,CLOUDY,100%,25.1,25.9,SIGHT,COILED,SHRUB STEPPE,UNDER ROCK OVERHANG,N SIDE OF TRAIL TO RC DEN,322430,5435520,NA,1B ,56.5,272,110,162,F,ADULT,GRAVID,>150,>150,SW,SW,NO,10:04,07-15-2019,SAME AS CAPTURE,0,"8+B, 2 SHEDS SINCE 2019 CAPTURE, 4 OVA ",,
982126057821699,07-17-2019,15:30,NGE,NO,RATTLE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,CAMPGROUND,UNKNOWN,CAMPGROUND CANTINA,321504.1598,5434730.86,NA,1A,68.5,360,117,243,F,ADULT,NON GRAVID,<1,<1,S,S,YES,12:36,07-19-2019,N OF NORTH FENCE,2,6 BROKEN,,
982126057821671,07-19-2019,10:23,"NGE, DL",NO,RATTLE,SUNNY,30%,19.9,24,SIGHT,BASKING,TALUS,NEXT TO BIG ROCK,ROOKERY SITE UPSLOPE DEN 6 SATELLITE,323084,5435260,NA,26,58.5,285,118,167,M,ADULT,NA,>150,>150,SW,SW,NO,10:37,07-19-2019,SAME AS CAPTURE,0,8+BROKEN,,
982126057821662,07-19-2019,10:50,"NGE, DL",YES,RATTLE,SUNNY,30%,19.9,24,SOUND,COILED,TALUS,UNDER BUSH,ROOKERY UPSLOPE DEN 6 SATELLITE,323084,5435260,NA,1C ,79.2,485,110,375,F,ADULT,GRAVID,>150,>150,SW,SW,NO,10:52,07-19-2019,SAME AS CAPTURE,0,,,
0A1367760C,07-23-2019,8:55,"DME, NGE",YES,RATTLE,SUNNY/CLOUDY,60%,23.9,22.7,SIGHT,MOVING,GOLF COURSE,UNDER ANTELOPE BRUSH,GOLFCOURSE,322514,5434987,NA,PAISLEY,73.25,404,90,314,F,ADULT,NA,>100,>100,S,S,YES,9:07,07-23-2019,10M N OF CAPTURE LOCATION,0,"4 BROKEN, 1 SHED SINCE 2018",,
982126057821594,07-23-2019,8:16,"DME, NGE",NO,RACER,SUNNY/CLOUDY,60%,22.6,22.2,SIGHT,MOVING ,GOLF COURSE,WITHIN GRASS,50M NE HOLE 7,322596,5434762,NA,1A,51.5,190,120,70,M,ADULT,NA,2,10,E,E,YES,8:26,07-23-2019,15M W OF FENCE,0,,,
4A4E116D36,07-23-2019,8:07,"DME, NGE",YES,RATTLE,SUNNY/CLOUDY,70%,23.9,22.7,SIGHT,MOVING ,GOLF COURSE,WITHIN GRASS,HALFWAY DOWN 6TH FAREWAY NORTH SIDE,322514,5434987,NA,PAISLEY,66.6,322,90,232,M,ADULT,NA,>100,>100,S,S,YES,9:15,07-23-2019,SAME AS CAPTURE,0,"3 BROKEN, 1 SHED SINCE 2018",,
989001006782040,07-23-2019,9:49,"DME, NGE",YES,RATTLE,SUNNY/CLOUDY,60%,29.5,30.5,SIGHT,COILED,GOLF COURSE,WITHIN RABBITBRUSH,W SIDE FAREWAY 4,322463,5434750,NA,PAISLEY,63.1,298,90,208,M,ADULT,NA,>100,>100,E,E,NO,9:55,07-23-2019,SAME AS CAPTURE,0,5+B 1 SHED SINCE 2018,POOP IN BELLY,
989001005710935,07-23-2019,11:02,"DME, NGE",YES,RATTLE,SUNNY/CLOUDY,80%,28.7,31.9,SIGHT,COILED,SHRUB STEPPE/ ROCK OUTCROP,ON SAND IN ROCK PILE,5M S OF GINNY ROOKERY,322575,5435166,NA,PAISLEY,63.9,289,90,199,M,ADULT,NA,>150,>150,W,W,NO,11:08,07-23-2019,SAME AS CAPTURE,0,5+B 1 SHED THIS YEAR,,
900254001839000,07-23-2019,11:20,"DME, NGE",YES,RATTLE,SUNNY/CLOUDY,40%,30.1,33.3,SOUND ,COILED,SHRUB STEPPE,WITHIN SAGEBRUSH,DEN 6 GULLY,322664,5435158,NA,PAISLEY,52.6,208,90,118,M,SUB ADULT,NA,>100,>100,S,S,NO,11:30,07-23-2019,SAME AS CAPTURE,0,5+B 1 SHED IN 2019,,
982126057821563,07-24-2019,8:02,"DME, NGE",NO,RATTLE,SUNNY,10%,19.7,20.3,SIGHT,MOVING,GOLF COURSE,WITHIN SHRUBS,20M S OF HOLE 6,322647,5435028,NA,5,57.6,319,119,200,M,ADULT,NA,>100,>100,S,S,NO,8:10,07-24-2019,SAME AS CAPTURE,0,5+B,,
0A13677575,07-24-2019,13:20,"NGE, CRH",YES,GOPHER,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SIGHT,CLIMBING/MOVING,INTERPRETIVE CENTRE,ON GROUND,FRONT OF CENTRE,322979,5434897,NA,TAN BAG,107.85,642,80,562,M,ADULT,NA,<1,<1,E,E,YES,8:57,07-25-2019,20M N OF TIPI FIREPIT,1,,,
0A180D5F69,07-25-2019,10:58,"DME, NGE, CRH",YES,RATTLE,SUNNY,5%,25.5,25.1,SOUND,COILED,SHRUB STEPPE,UNDER SMALL ROCK,75M SW DEN 8,322080,5435676,NA,WHITE,63.3,372,129,243,F,ADULT,GRAVID,>150,>150,SW,SW,NO,11:05,07-25-2019,SAME AS CAPTURE,0,"2 SHEDS SINCE 2018, 10 BROKEN","4 OVA DETECTED, 10M N OF ELECTRA ROOKERY",
982126057821633,07-25-2019,11:13,"DME, NGE, CRH",NO,RATTLE,SUNNY,20%,28.5,30.9,SIGHT,COILED/BASKING,TALUS,WITHIN ROCKS,HERMIONE ROOKERY,322050,5435730,NA,50,58.9,348,121,227,F,ADULT,GRAVID,>200,>200,S,S,NO,11:34,07-25-2019,SAME AS CAPTURE,0,6+B ,"4 OVA DETECTED, 4 OTHER SNAKES NEARBY BUT COULDN’T CAPTURE",
982126057821682,07-25-2019,14:23,"DME, NGE, CRH",YES,RATTLE,SUNNY,20%,34.3,27.7,SIGHT,COILED,GRASSLAND,UNDER BRIDGE,PINE BRIDGE CLOSE TO NKMIP,322149,5435057,NA,50,47,230,121,109,F,SUB ADULT,NON GRAVID,>50,>50,S,S,NO,14:30,07-25-2019,SAME AS CAPTURE,0,"4+B, 4 SHEDS SINCE 2017, CAUGHT IN 2017 BUT NO PTT, SHEDDING",,
982126057821571,07-25-2019,9:26,"DME, NGE, CRH",NO,GOPHER,SUNNY,0%,21.1,21.9,SIGHT,MOVING,SHRUB STEPPE,IN GRASS,100M BELOW RC DEN,322408,5435499,NA,50,78.4,278,125,154,F,SUB ADULT,NA,>200,>200,S,S,NO,9:37,07-25-2019,SAME AS CAPTURE,0,,FOOD IN STOMACH,
0A13654B29,07-26-2019,11:10,"DME, NGE",YES,RATTLE,SUNNY,0%,30.5,29.5,SIGHT,COILED,TALUS,UNDER ROCK,HERMIONE ROOKERY,322047,5435725,8,LINEN TAN,60.4,355,90,265,F,ADULT,GRAVID,>150,>150,S,S,NO,11:28,07-26-2019,SAME AS CAPTURE,0,"2 SINCE 2018, 7+B","DEN 8 SNAKE, GRAVID IN 2017",
0A13677612,07-26-2019,11:10,"DME, NGE",YES,RATTLE,SUNNY,0%,30.5,29.5,SIGHT,COILED,TALUS,WITHIN ROCKS,HERMIONE ROOKERY,322047,5435725,8,LINEN TAN,63.3,337,90,247,F,ADULT,GRAVID,>150,>150,S,S,NO,11:36,07-26-2019,SAME AS CAPTURE,0,"3 SHEDS SINCE 2017, 7 BROKEN","4 OVA DETECTED, PREGNANT IN 2017",
982126057821640,07-26-2019,10:13,"DME, NGE",NO,RATTLE,SUNNY,0%,26.9,27.7,SIGHT,MOVING,GRASSLAND,WITHIN ANTELOPE BRUSH,200M W OF DEN 10,321420,5435888,NA,BLUE TOP,49.15,215,125,90,F,SUB ADULT,NON GRAVID,>300,>300,S,S,NO,10:27,07-26-2019,SAME AS CAPTURE,0,3+B,FOOD IN BELLY,
982126057821639,07-26-2019,8:47,"DME, NGE",NO,RATTLE,SUNNY,10%,23.3,24,SOUND,COILED,GRASSLAND,WITHIN ANTELOPE BRUSH,5M FROM 2ND ROCK PILE,321574,5434848,NA,LINEN TAN,61.4,275,90,185,M,ADULT,NA,100,100,SW,SW,YES,9:10,07-26-2019,"15M E OF FENCE, RELOCATED FROM CG SIDE ",0,5+B ,FOOD IN BELLY,
982126057821678,07-26-2019,11:10,"DME, NGE",NO,RATTLE,SUNNY,0%,30.5,29.5,SIGHT,COILED,TALUS,WITHIN ROCKS,HERMIONE ROOKERY,322047,5435725,8,LINEN TAN,53.4,282,90,192,F,ADULT,GRAVID,>150,>150,S,S,NO,11:49,07-26-2019,SAME AS CAPTURE,0,,POOPED,
989001004384318,07-26-2019,8:17,"DME, NGE",YES,GOPHER,SUNNY,0%,22.7,21.1,SIGHT,BASKING,GRASSLAND,ALONG SNAKE FENCE,50M E OF CG OFFICE ALONG SNAKE FENCE,321740,5434691,NA,BLUE TOP,85.4,342,125,217,F,ADULT,NON GRAVID,50,50,W,W,YES,8:25,07-26-2019,SAME AS CAPTURE,0,,,
